,id,reply_to_id,coordinates,place,retweet_count,favorite_count,lang,source,is_quote_status,user_id,created_at,screen_name,user_loc,user_description,verified,followers_count,friends_count,favourites_count,statuses_count,listed_count,user_created_at,text,tweet category
577,1389325688872833026,,,,5596,0,en,Twitter Web App,FALSE,1018522275736322048,2021-05-03 21:07:11+00:00,Allie8170,USA🇺🇸,BELIEVER 1st. Writer. RN MPH. @UF Alum. Independent. Pollyannish at times. #BeKind.,FALSE,4444,4181,13580,5659,10,2018-07-15 15:46:48+00:00,"b'RT @MaureennKelly: So when Tennessee senators vote against the infrastructure bill, this pic should be posted across from their homes: \nPie\xe2\x80\xa6'",
578,1389325543766577152,,,,11,0,en,Twitter for Android,FALSE,829517013705830400,2021-05-03 21:06:36+00:00,shurtis123,United States,A happy grandma and proud to be a part of this movement.  #resistance #votebluenomatterwho. 🌊🌏,FALSE,9137,9974,165683,183428,4,2017-02-09 02:27:22+00:00,b'RT @Politics_PR: Report: Joe Biden is Preparing to Pass Infrastructure Bill Without Republican Support https://t.co/gMDYooqhE1 #News https:\xe2\x80\xa6',-1
579,1389325402003234816,,,,201,0,en,Twitter for iPhone,FALSE,76979167,2021-05-03 21:06:02+00:00,twitkcg,,,FALSE,7862,5350,7211,912947,105,2009-09-24 16:26:30+00:00,b'RT @RepDLesko: Biden has already signed a nearly $2 trillion so-called \xe2\x80\x9cCOVID-19 relief\xe2\x80\x9d bill. Now he\xe2\x80\x99s pushing a $2 trillion \xe2\x80\x9cinfrastructu\xe2\x80\xa6',
580,1389325381409427459,,,,393,0,en,Twitter for iPhone,FALSE,278163796,2021-05-03 21:05:58+00:00,TXblondegrad,The Lone Star State,Classical virtuoso pianist. 4 college degrees. Married. American. Patriot. LTC. 2A. Christian. 50-Something.,FALSE,3796,3706,59996,167103,121,2011-04-06 18:50:43+00:00,b'RT @SenTedCruz: The Real State of the Union: 80% of voters are concerned about wasteful spending in an \xe2\x80\x9cinfrastructure\xe2\x80\x9d bill. https://t.co/\xe2\x80\xa6',
581,1389325346781138947,,,,2,6,en,Twitter Web App,FALSE,110194870,2021-05-03 21:05:49+00:00,PaulCogan,Toronto,,FALSE,7337,7864,3,131424,26,2010-01-31 17:55:06+00:00,b'Joe Biden is Preparing to Pass Infrastructure Bill Without Republican Support \nhttps://t.co/nHXox0bPz5',
582,1389325299964420114,,,,44,0,en,Twitter for Android,FALSE,29917096,2021-05-03 21:05:38+00:00,bellesapepper37,"Earth, right?","©Tweets 21+ Married 🐇🐉57  Fllw/RTs ≠ endrsmnt, akandi gyidigaat💚That which yields is not always weak- Phedre #moviethots #BidenHarris Enrolled Ts'msyen INFJ",FALSE,5403,5923,842792,809189,428,2009-04-09 04:08:33+00:00,b'RT @SenatorCardin: Clean water is not a partisan issue. Every resident in every community has a right to expect that the water coming from\xe2\x80\xa6',
583,1389325139611820032,,,,44,0,en,Twitter for iPhone,FALSE,1348961718429315074,2021-05-03 21:05:00+00:00,SJr1840,,I don’t ask rhetorical questions. Answer me or go fuck yourself somewhere else.,FALSE,40,193,5415,9995,2,2021-01-12 11:59:22+00:00,b'RT @SenatorCardin: Clean water is not a partisan issue. Every resident in every community has a right to expect that the water coming from\xe2\x80\xa6',
584,1389325089586491392,,,,44,0,en,Twitter for iPhone,FALSE,1266486880188710912,2021-05-03 21:04:48+00:00,karendigregori1,"Rocky River, OH","Mom, Grandma, resistor.",FALSE,63,522,10195,8280,0,2020-05-29 21:51:21+00:00,b'RT @SenatorCardin: Clean water is not a partisan issue. Every resident in every community has a right to expect that the water coming from\xe2\x80\xa6',
585,1389325040546684932,,,,7,0,en,Twitter Web App,FALSE,868266810524803072,2021-05-03 21:04:36+00:00,brendajoyhiggi1,,,FALSE,183,148,80148,14147,0,2017-05-27 00:45:14+00:00,b'RT @FreedomWorks: \xe2\x9a\xa0\xef\xb8\x8f American taxpayers already spend billions to subsidize electric vehicles that are mostly purchased by high-income earn\xe2\x80\xa6',
586,1389324942798434306,1389314066376581123,,,1,69,en,Twitter for Android,FALSE,1127059387514806273,2021-05-03 21:04:13+00:00,Essentialworker,United States,"#Resist #TeamJustice #TheResistance 
Essential worker, fighting for Justice, Equality, and against Racism everyday!",FALSE,11649,11347,16130,16847,22,2019-05-11 03:54:32+00:00,b'@patriottakes @ChuckGrassley Can we include mental institutions in the infrastructure bill?\nWe got a lot of crazy going on out here. https://t.co/R87RPVkEHK',-2
587,1389324937140178946,1389310764670935045,,,0,0,en,Twitter for iPhone,FALSE,813778821446922241,2021-05-03 21:04:12+00:00,Bowman16P,"Carlsbad, CA",,FALSE,8,148,431,540,0,2016-12-27 16:09:25+00:00,"b'@amyklobuchar If you stopped after broadband you\xe2\x80\x99d be spot on with regard to infrastructure.  Unfortunately, the so much more part is the typical liberal wishlist.  Pre-school has some merit so open to that and realize it\xe2\x80\x99s in a separate bill'",2
588,1389324901438300161,,,,11,57,en,dlvr.it,FALSE,16711026,2021-05-03 21:04:03+00:00,Politics_PR,Minnesota,We all need to unite against injustice #HR1 #ForThePeopleAct #StopJimCrow2  #BlackLivesMatter #TeamPelosi #fbr #ctl #TheResistance Content curated by @Zaibatsu,FALSE,218711,172251,47561,150188,2014,2008-10-12 19:19:13+00:00,b'Report: Joe Biden is Preparing to Pass Infrastructure Bill Without Republican Support https://t.co/gMDYooqhE1 #News https://t.co/kkw0tNexKI',-1
589,1389324880919863297,,,,545,0,en,Twitter for iPad,FALSE,945423058759806981,2021-05-03 21:03:58+00:00,Matthew52802818,USA,Will update shortly.,FALSE,1860,4395,314958,299290,3,2017-12-25 22:36:37+00:00,b'RT @GOPChairwoman: Even Democrat Senators are calling on Biden to remove the non-infrastructure from his \xe2\x80\x9cinfrastructure\xe2\x80\x9d proposal.\n \nRepub\xe2\x80\xa6',
590,1389324770789965831,,,,9,0,en,Twitter for Android,FALSE,1094710415035154432,2021-05-03 21:03:32+00:00,HannahDelahant2,"New Hampshire, USA",always JnJ fan! i want became politicians! i have my favorite senator from New Hampshire and Minnesota!,FALSE,331,1160,80330,33595,1,2019-02-10 21:31:16+00:00,b'RT @SenatorShaheen: ICYMI: The Senate overwhelmingly passed my bipartisan amendment to help families in underserved areas who\xe2\x80\x99ve been impac\xe2\x80\xa6',
591,1389324759297499138,1388889794067959808,,,0,0,en,Twitter for iPhone,FALSE,743308116964499456,2021-05-03 21:03:29+00:00,Spaceman_Abe,Earthling,"Husband, father, engineer, builder of things that fly and overall space junkie. #Resister defending democracy. I want a future for my sons and grandkids.",FALSE,1097,1586,12381,5012,0,2016-06-16 05:03:59+00:00,"b'@AlexPadilla4CA @laloalcaraz Line up votes on any or several of these bills.\nForce the senators to vote, including Synema and Manchin. Have them on record. Cut them out of the infrastructure bill if they dare vote no.'",-1
592,1389324718684188676,1388998746806050816,,,0,2,en,Twitter for iPhone,FALSE,1151326204361920513,2021-05-03 21:03:19+00:00,Houston4Warren,"Houston, TX","Progressive Elizabeth Warren fan. Medicare4All, #FightFor15, Women & LGBT Rights, DC Statehood, VotingRights, WealthTax, Environmental Protection, FlipTexasBlue",FALSE,1564,1249,41498,8940,22,2019-07-17 03:02:12+00:00,b'@SylvesterTurner @expsurugby President Biden\xe2\x80\x99s infrastructure bill would help Texas invest in upgrades like this. We desperately need it because republicans have neglected infrastructure for all their decades in power here. Just look at the power grid &amp; needs for more flood mitigation.',-2
593,1389324681115848707,,,,0,0,en,Twitter Web App,TRUE,765758146321285120,2021-05-03 21:03:11+00:00,dbcdthumper5,,"love animals, #RESIST #BLM, #LGBTQ, #BidenHarris. Will do my best to unseat the GOP Congress in 2022, 2024. Stay safe and mask up and get vaccinated please.",FALSE,3965,3833,43837,45585,13,2016-08-17 03:52:23+00:00,"b""I applaud @SenWarren there's just one problem she is forgetting, Joe Manchin said he will not vote for the infrastructure bill. https://t.co/L35nHFMzzR""",-1
594,1389324477129953282,,,,8,0,en,Twitter Web App,FALSE,1385247016645758981,2021-05-03 21:02:22+00:00,Ernesti35346980,,,FALSE,6,106,0,1363,0,2021-04-22 15:01:13+00:00,"b""RT @RepNikema: In Atlanta, our highways weren't designed for us.\n\nIt's time to #BuildBackBetter.\n\nI introduced the Restoring Neighborhoods\xe2\x80\xa6""",
595,1389324387308871681,,,,44,0,en,Twitter for Android,FALSE,1359673136384417792,2021-05-03 21:02:00+00:00,Tootsie82214231,,,FALSE,8,68,58,3468,0,2021-02-11 01:19:19+00:00,b'RT @SenatorCardin: Clean water is not a partisan issue. Every resident in every community has a right to expect that the water coming from\xe2\x80\xa6',
596,1389324376093257732,,,,1,0,en,Twitter Web App,FALSE,1051635258494316544,2021-05-03 21:01:58+00:00,BryanWinsAgain,,"Biden will beat Trump!
#Biden2020 #BidenHarris2020 #resist #FBR #BlueWave2020 #VoteBlueNoMatterWho",FALSE,14949,13852,94502,60657,21,2018-10-15 00:45:58+00:00,b'RT @BryanWinsAgain: @kylegriffin1 Opposes the bridge or the infrastructure bill?',-1
597,1389324352823382022,1389318506248753155,,,0,0,en,Twitter Web App,FALSE,1057055908667293696,2021-05-03 21:01:52+00:00,nothingisunreal,,,FALSE,30,27,5359,4530,0,2018-10-29 23:45:42+00:00,"b""@KidCreole3 @atrupar but it should be, put 30 billion into the infrastructure bill, then mock GOP when they vote against it. I know it is a waste of money but it would kneecap GOP. Biden could say HE got it built whereas Trump didn't and point out GOP voted against funding it. also many jobs made""",
598,1389324342241071109,1389323883141009410,,,1,2,en,Twitter Web App,FALSE,1051635258494316544,2021-05-03 21:01:50+00:00,BryanWinsAgain,,"Biden will beat Trump!
#Biden2020 #BidenHarris2020 #resist #FBR #BlueWave2020 #VoteBlueNoMatterWho",FALSE,14949,13852,94502,60657,21,2018-10-15 00:45:58+00:00,b'@kylegriffin1 Opposes the bridge or the infrastructure bill?',-1
599,1389324270954819587,,,,0,0,en,Twitter Web App,FALSE,907395640497512450,2021-05-03 21:01:33+00:00,thenewcenter,"Washington, DC",The New Center is a think tank focused on establishing the ideas and community to create a vibrant political center in today’s America.,FALSE,896,1657,390,3523,17,2017-09-12 00:09:14+00:00,"b'Join us Wednesday at 3:00 PM for a special briefing with Senior Advisor @BillGalston to discuss our report outlining what it would take to forge a genuinely bipartisan infrastructure bill and, most importantly, how to pay for it. Register here: https://t.co/lkiRnUIW8k https://t.co/rAbcg7Xdeu'",
600,1389324222946758657,,,,44,0,en,Twitter for Android,FALSE,2949142601,2021-05-03 21:01:21+00:00,7b73f39b85e1415,,,FALSE,289,379,368431,1089015,355,2014-12-29 12:46:16+00:00,b'RT @SenatorCardin: Clean water is not a partisan issue. Every resident in every community has a right to expect that the water coming from\xe2\x80\xa6',
601,1389324115648172038,,,,44,0,en,Twitter for iPhone,FALSE,1372410707925426184,2021-05-03 21:00:56+00:00,DemocratJoan,"Fort Lauderdale, FL","Democrat, Liberal, Resistor, Atty, Mom, Wife (that’s my hubby on his fanciful Welsh Dragon) this is my 6th Twitter account, they keep getting shut down.",FALSE,81,637,9308,17034,1,2021-03-18 04:53:23+00:00,b'RT @SenatorCardin: Clean water is not a partisan issue. Every resident in every community has a right to expect that the water coming from\xe2\x80\xa6',
602,1389324027207065612,,,,44,0,en,Twitter for Android,FALSE,1182304086911262720,2021-05-03 21:00:35+00:00,Sesimbra5,,,FALSE,771,839,209342,176881,2,2019-10-10 14:37:29+00:00,b'RT @SenatorCardin: Clean water is not a partisan issue. Every resident in every community has a right to expect that the water coming from\xe2\x80\xa6',
603,1389323906683637761,1389229573435449350,,,0,0,en,Twitter for iPhone,FALSE,110833143,2021-05-03 21:00:06+00:00,dgtimeisup,,,FALSE,121,227,6038,5848,2,2010-02-02 22:53:35+00:00,b'@KateAronoff @ddayen That would be great if it was for actual infrastructure investments but there is so much fluff in this bill.',
604,1389323882935447555,,,,0,3,en,Twitter Web App,FALSE,33812558,2021-05-03 21:00:00+00:00,DarrylWYoung,"Washington, DC",Sustainable Cities-Climate-Mobility-Philanthropy.,FALSE,1007,973,7043,2370,16,2009-04-21 04:33:10+00:00,"b""Last week President Biden released his annual budget. addressed Congress who's drafting the infrastructure bill &amp; separate spending plans for highways &amp; transit. \nWhat needs to be done to advance this promising agenda? w/@BethOsborneT4A @martharoskowski https://t.co/ioHzgm0Ndy""",
605,1389323753402912783,,,,44,0,en,Twitter for Android,FALSE,769242710691704833,2021-05-03 20:59:29+00:00,MaThenjM,"Midstream, South Africa",Sosha is the place I call home no .matter where I am in the world. Don't have patience for stupidity. Make Google your friend.,FALSE,444,710,38167,115792,1,2016-08-26 18:38:48+00:00,b'RT @SenatorCardin: Clean water is not a partisan issue. Every resident in every community has a right to expect that the water coming from\xe2\x80\xa6',
606,1389323660113154050,1389316561794568192,,,0,0,en,Twitter Web App,FALSE,1057055908667293696,2021-05-03 20:59:07+00:00,nothingisunreal,,,FALSE,30,27,5359,4530,0,2018-10-29 23:45:42+00:00,"b""@atrupar I think Biden should pay for constructing the entire wall in infrastructure bill, I know it is a huge waste of money but it would kneecap the GOP on the issue, force them to vote against funding the wall and he can brag he got done what Trump didn't. it would also employ many""",
607,1389323645361672195,,,,44,0,en,Twitter for Android,FALSE,23853647,2021-05-03 20:59:04+00:00,paxxman,3rd planet in minor solar sys,#fighth8 | #CaliforniaNative #🌈 | #Winelover #🍷 | #CraftBeer #🍺 | ♠♥♦♣ | #✌#☮ #🕊#🦄 #🌊,FALSE,2667,5001,354912,226602,759,2009-03-11 23:36:38+00:00,b'RT @SenatorCardin: Clean water is not a partisan issue. Every resident in every community has a right to expect that the water coming from\xe2\x80\xa6',
608,1389323443456253954,,,,4,0,en,Twitter for iPhone,FALSE,1038208751218520065,2021-05-03 20:58:15+00:00,catlove71040608,,"California girl, accidentally born in Washington. Now in California forever. I Resist. dumptrump Resistance no DM’s TheResistanceRises",FALSE,3406,4225,154141,66242,2,2018-09-07 23:33:50+00:00,b'RT @suekhi: @sahilkapur @LeaderMcConnell not only could KY use help with infrastructure&amp;all included in the bill.\nTrickle down does not wor\xe2\x80\xa6',
609,1389323383171690496,,,,12,0,en,Cyber Security Feed,FALSE,1131854274223366144,2021-05-03 20:58:01+00:00,cybersec_feeds,Internet,check out a privacy oriented social media platform 👉🏾https://t.co/KkqBnPkRZK Cyber Security News in 1 place! Retweets original Cyber Sec tweets. 🤖 made by @AbdirahiimYa,FALSE,15617,1,0,1466261,273,2019-05-24 09:27:42+00:00,"b'RT @yourcyberskills: #US Senate is working on legislation to require mandatory reporting on cyber threats, namely for critical infrastructu\xe2\x80\xa6'",
610,1389323132717174798,,,,0,0,en,Buffer,FALSE,1126897090523746305,2021-05-03 20:57:01+00:00,Pr0gressAmerica,"Washington, DC",Progress America is here to push things forward.,FALSE,442,462,1176,1811,3,2019-05-10 17:09:37+00:00,"b""Can't wait to see this become a reality! What would investments in infrastructure mean for you and your community? https://t.co/DTwDxOymx5""",
611,1389323115046621190,,,,44,0,en,Twitter Web App,FALSE,1320528408225435648,2021-05-03 20:56:57+00:00,amy_kach,,,FALSE,616,1123,28517,19985,0,2020-10-26 00:53:35+00:00,b'RT @SenatorCardin: Clean water is not a partisan issue. Every resident in every community has a right to expect that the water coming from\xe2\x80\xa6',
612,1389323020876095491,,,,0,0,en,Twitter Web App,FALSE,18903953,2021-05-03 20:56:35+00:00,EdwinRankin,"Dallas, Texas USA","Ed Rankin is an experienced executive coach, leadership advisor and successful entrepreneur.",FALSE,1807,2897,16650,52778,98,2009-01-12 15:45:43+00:00,b'https://t.co/uooWpXXqZI Joe Biden falsely claimed that his far-left $4 trillion so-called \xe2\x80\x9cinfrastructure\xe2\x80\x9d proposal has \xe2\x80\x9coverwhelming bipartisan support\xe2\x80\x9d despite the fact not a single Republican lawmaker supports it.',-2
613,1389322991784300544,,,,2,0,en,Twitter Web App,FALSE,1181705717868302336,2021-05-03 20:56:28+00:00,JermarcusRobin1,"Keller, Texas","#RESISTANCE Members, My Original Twitter Account @JermarcusRobin2 was terminated & I need help getting back Followers, Follow @JermarcusRobin3 & my main!!!!!",FALSE,6495,7113,69686,74186,7,2019-10-08 23:03:49+00:00,b'RT @lrudmilliken: @QueenPhillippa There was a story today asking president Biden if he wanted an infrastructure bill or bipartisanship. Pre\xe2\x80\xa6',-1
614,1389322785969876994,,,,376,0,en,Twitter for iPhone,TRUE,1149528474387767301,2021-05-03 20:55:39+00:00,clairbearbeen,"Washington, USA","Male. Hate bullies, bone spurs, pant shitters. Dad, divorced, enjoy people. Animals. Working since 1969. Protested Nam, for civil & equal rights. Vote! Honesty!",FALSE,782,1531,31917,24841,0,2019-07-12 03:58:40+00:00,"b'RT @atrupar: \xe2\x80\x9cIn your state of Louisiana, the rate of child poverty is 25% ... 42% of residents in Louisiana do not have access to child ca\xe2\x80\xa6'",
615,1389322629664976903,1389218130958995459,,,0,0,en,Twitter for Android,FALSE,250609838,2021-05-03 20:55:01+00:00,pepperedchef,.,Proud of being blocked by @dbongino. Eat drink and be merry for tomorrow we may die.    RT's do not necessarily equal endorsement. NYC Born and bred.,FALSE,1083,1966,12145,16861,28,2011-02-11 12:47:58+00:00,"b""@billyrduncanay @RoKhanna Your entire premise is based.upon the notion that a) there's two sides and b) that they'll both negotiate in good faith. McConnell just said that they would support an infrastructure bill only if it meets what they want, nothing else.""",
616,1389322505521750021,,,,166,0,en,Twitter for Android,FALSE,1286417148848480257,2021-05-03 20:54:32+00:00,chibishonen,,stop the censorship,FALSE,318,48,2396,185238,1,2020-07-23 21:47:09+00:00,b'RT @realTuckFrumper: Report: Joe Biden is Preparing to Pass Infrastructure Bill Without Republican Support https://t.co/Va0wrVnwo3',1
617,1389322425670717446,,,,1,2,en,Twitter for Android,FALSE,1113993134,2021-05-03 20:54:13+00:00,514Eddie,,"🏳️‍🌈 🇺🇲# I DONT do the follow/unfollow game if you do move on ! 
# Extreme Hate Crime Survivor . 
# Latino Men are my Weakness. Engaged
#Kentucky.",FALSE,2394,2856,126474,56334,12,2013-01-23 09:58:37+00:00,b'. @leadermcconnell WE WILL PASS THE INFRASTRUCTURE BILL WITH OR WITHOUT YOU!! YOU HAVE NO POWER BE GONE WITH YOUR DISGRACEFUL SELF',-2
618,1389322421841235969,,,,32,0,en,Twitter for iPhone,FALSE,1276277727448821760,2021-05-03 20:54:12+00:00,boodiebooboo,,"Mom & Granny - love Science, animals and the earth.",FALSE,2985,4099,84224,114054,1,2020-06-25 22:15:06+00:00,"b""RT @RougePeter: Did #MoscowMitch just say @Sen_JoeManChin will not back Biden on $4T infrastructure bill.\n\nJust sayin' ...\n\nTime to vote Ma\xe2\x80\xa6""",-1
619,1389322168916348929,,,,44,0,en,Twitter for Android,FALSE,1222930666632839168,2021-05-03 20:53:12+00:00,krshivaminc,"Los Angeles, CA",Volunteer The Democrats California State 🇺🇲,FALSE,81,317,6080,18347,1,2020-01-30 17:13:11+00:00,b'RT @SenatorCardin: Clean water is not a partisan issue. Every resident in every community has a right to expect that the water coming from\xe2\x80\xa6',-1
620,1389322023772598279,,,,0,0,en,Upstate bill updates,FALSE,976168514380877825,2021-05-03 20:52:37+00:00,upstatenc,"Raleigh, NC","Improving NC politics through better technology, transparency, and efficiency. NC’s best legislative tracker, bill analyzer and advocacy platform. #Ncpol",FALSE,294,672,165,1482,3,2018-03-20 18:48:04+00:00,b'New filed bill!\n       \nH806: Study Water and Sewer Infrastructure. was just filed in the House. See the bill here: https://t.co/VUjxYqTJt6 #ncpol #nc #ncga\n      \nFree NC Tracking Account: https://t.co/cV6MzoyvhK',
621,1389321997646192646,,,,44,0,en,Twitter Web App,FALSE,73238146,2021-05-03 20:52:31+00:00,SenateDems,"Washington, DC",We are the Senate Democratic Majority. It is past time for a Senate that works for everyone.,TRUE,1197459,2361,314,28256,8148,2009-09-10 22:26:03+00:00,b'RT @SenatorCardin: Clean water is not a partisan issue. Every resident in every community has a right to expect that the water coming from\xe2\x80\xa6',-1
622,1389321946798690305,,,,2124,0,en,Twitter for Android,FALSE,1276301515,2021-05-03 20:52:19+00:00,DrmapperRandall,"Boca Raton, Fl","Cartographer GIS, Photographer",FALSE,33,242,1305,3275,1,2013-03-17 23:41:24+00:00,b'RT @mmpadellan: Republicans are against:\n- The COVID Relief Bill\n- $15 minimum wage\n- Billionaires paying taxes\n- Infrastructure\n- Voting r\xe2\x80\xa6',
623,1389321924778594305,1389277070757294084,,,0,0,en,Twitter Web App,FALSE,1279589658490478595,2021-05-03 20:52:13+00:00,RickRiccardi6,,,FALSE,6,22,404,891,0,2020-07-05 01:35:32+00:00,"b""@PatrioticKitten @AKCarlson2 @gibu02 @gleennertalk @mtgreenee Vax distribution( 3500+ dead, 1000S with adverse reactions for a virus that can't be isolated), only 9% of the infrastructure bill is for real infrastructure, Dems and RINOs came up with plandemic(rescue plan), climate agreement makes no sense. Most of this puts us in major debt.""",
624,1389321831396429824,,,,0,0,en,Twitter Web App,FALSE,861658238332182528,2021-05-03 20:51:51+00:00,Carlson_CPA,"Valencia, CA","Accounting firm offering a broad range of services for business owners, executives, and independent professionals. We are affordable, experienced, and friendly!",FALSE,55,63,3,1842,0,2017-05-08 19:05:07+00:00,"b'Senate Bill Touts Bonds, Credits for Infrastructure Projects'",
625,1389321726543245316,,,,89,0,en,Twitter for Android,FALSE,2372156833,2021-05-03 20:51:26+00:00,Habanadah,"Tulsa, OK.","Garden City, L.I. raised, USAF1967-71 Plattsburgh AFB & Clark AB RPI. Married '71, Divorced '85.  Emp. Amer.Airlines '71-'07. AA moved me Tulsa '79.  Ret. '07.",FALSE,114,78,35903,26021,5,2014-03-04 16:44:13+00:00,"b'RT @TulsaTeresa: Trump\xe2\x80\x99s first year in office, he passed a $2T tax cut promising it would \xe2\x80\x9ctrickle down.\xe2\x80\x9d It didn\xe2\x80\x99t.\n\nNow Biden proposes a\xe2\x80\xa6'",
626,1389321674164744193,1389319387656634379,,,0,0,en,Twitter Web App,FALSE,1189926838660808704,2021-05-03 20:51:14+00:00,Jmvftp,,"Clean air, fresh water, good vibes, while the other 90% gets dumped into the ocean",FALSE,212,427,101452,3892,1,2019-10-31 15:29:08+00:00,"b'@AlbionBasado We could stand for a large short-term investment in infrastructure, but we would very quickly find that the bill for high-speed rail would mount as legal challenges and eminent domain took effect and that ridership would be really low outside the Northeast'",
627,1389321571228033028,,,,166,0,en,Twitter for Android,FALSE,180237277,2021-05-03 20:50:49+00:00,jinxiejae,,not taking any crap any more,FALSE,533,50,6889,261727,1,2010-08-19 03:57:23+00:00,b'RT @realTuckFrumper: Report: Joe Biden is Preparing to Pass Infrastructure Bill Without Republican Support https://t.co/Va0wrVnwo3',
628,1389321548251553793,,,,32,0,en,Twitter for Android,FALSE,2301628435,2021-05-03 20:50:44+00:00,AviFlyGirl,,"Scientist & Nature Lover.
🌊⚖️☮️🌈🏞️#FlipSCBlue
#SCResistanceRoom Lead.
Followed by @Rosie @RoArquette @MorgFair @NancySinatra @JohnPavlovitz & @HarrisonJaime!",FALSE,69719,71543,354235,323914,65,2014-01-20 15:56:45+00:00,"b""RT @RougePeter: Did #MoscowMitch just say @Sen_JoeManChin will not back Biden on $4T infrastructure bill.\n\nJust sayin' ...\n\nTime to vote Ma\xe2\x80\xa6""",
629,1389321415426551808,,,,7,0,en,Twitter for Android,FALSE,1959388819,2021-05-03 20:50:12+00:00,LibertyLover56,NC,"Wife, mother of 7 furbabies, Christian, Trump Supporter, Constitutional Conservative, Left GOP due 2 establishment corruption 🇺🇸🙏",FALSE,1365,1288,111968,67257,1,2013-10-13 20:19:50+00:00,b'RT @FreedomWorks: \xe2\x9a\xa0\xef\xb8\x8f American taxpayers already spend billions to subsidize electric vehicles that are mostly purchased by high-income earn\xe2\x80\xa6',1
630,1389321253161369606,,,,166,0,en,Twitter for iPhone,FALSE,322848941,2021-05-03 20:49:33+00:00,Cleveland7G,,"I love Browns, Cavs, Tribe and All Teams Cleveland!",FALSE,281,1268,16872,46253,2,2011-06-23 21:03:12+00:00,b'RT @realTuckFrumper: Report: Joe Biden is Preparing to Pass Infrastructure Bill Without Republican Support https://t.co/Va0wrVnwo3',
631,1389321102502072322,,,,348,0,en,Twitter for iPhone,FALSE,622142396,2021-05-03 20:48:57+00:00,CASINOFALLS,,Niagara Falls Canada,FALSE,31961,34732,59398,100274,104,2012-06-29 18:48:20+00:00,b'RT @MsAvaArmstrong: The 2 Trillion dollar infrastructure bill only spends 5% on infrastructure.',
632,1389320962257014786,1389308787304108036,,,0,0,en,Twitter Web App,FALSE,56688111,2021-05-03 20:48:24+00:00,omanataylor,,,FALSE,15,440,17875,6939,0,2009-07-14 13:06:17+00:00,b'@POTUS 12 weeks paid leave is not infrastructure Mr. Biden.  Just pass the infrastructure bill without give aways!',
633,1389320846330716165,,,,4,0,en,Twitter for Android,FALSE,30595199,2021-05-03 20:47:56+00:00,samy45,,"@lakers, @yankees, @eagles fan. Proud @thedemocrats and became an avid @nhl fan.",FALSE,1028,4993,61777,401195,134,2009-04-12 03:48:41+00:00,"b'RT @bluevirginia: Video: Sen. Mark Warner Says He Supports \xe2\x80\x9cVast Majority\xe2\x80\x9d of PRO Act, But It Needs to Recognize \xe2\x80\x9cChanging Nature of Work\xe2\x80\x9d\xe2\x80\xa6'",
634,1389320800885301249,,,,0,0,en,Twitter for iPhone,TRUE,14726144,2021-05-03 20:47:45+00:00,ryanbasham,Los Angeles,"Advisor @BidenLGBTQ / @teamjoe. 🏳️‍🌈Political Analyst. 💃🇺🇸 Award-winning, Emmy-voting producer. 🎬 IG: @ryanbasham #BLM",FALSE,1440,3803,2299,6916,83,2008-05-10 17:15:58+00:00,"b'.@LeaderMcConnell wants an infrastructure bill that is 8% of @POTUS\xe2\x80\x99 plan, even though almost 70% of Americans support Biden\xe2\x80\x99s plan. Who is still under the illusion that McConnell and the @GOP are working for the people and not some murky corporate/wealthy interest? https://t.co/aoXq6jGvUZ'",
635,1389320675530268672,,,,1,0,en,Twitter for Android,FALSE,66206748,2021-05-03 20:47:16+00:00,Libslady,Almost Heaven WV via L.I. N.Y.,"Well-behaved women seldom make history !  Retired Educator.  Sports, Health, & Fitness Fanatic  #Centrist  #Moderate 💚💙☃️ #AmyForAmerica !",FALSE,1317,872,49192,64971,21,2009-08-16 22:20:36+00:00,"b""RT @wvgazettemail: West Virginia's Senators both are concerned about the proposed $2.3 trillion infrastructure package, but they have diffe\xe2\x80\xa6""",
636,1389320640847654917,,,,9,0,en,Twitter for iPhone,FALSE,1203794991438540809,2021-05-03 20:47:07+00:00,BadgerPatriotDC,"Washington, DC","@BadgerPatriotDC @CloutHub #MAGA2021 Conservative #2A #ProLife Ex-BoyScout & AltarBoy Father of 4, Grandfather 6 😀🇺🇸 #MAGA Neanderthal",FALSE,2215,3312,41769,58951,0,2019-12-08 21:54:47+00:00,"b'RT @votetimscott: To Democrats, everything is ""infrastructure."" Green New Deal? Infrastructure. Packing the court? Infrastructure.\n \nThey\xe2\x80\x99v\xe2\x80\xa6'",
637,1389320635956883458,,,,376,0,en,Twitter for iPhone,TRUE,2342700043,2021-05-03 20:47:06+00:00,ca_turok1,,,FALSE,58,1132,1553,1071,0,2014-02-13 23:06:08+00:00,"b'RT @atrupar: \xe2\x80\x9cIn your state of Louisiana, the rate of child poverty is 25% ... 42% of residents in Louisiana do not have access to child ca\xe2\x80\xa6'",
638,1389320606538153985,1389295744083976199,,,0,0,en,Twitter for iPhone,FALSE,725528076629712896,2021-05-03 20:46:59+00:00,Jbruce991,,,FALSE,45,186,7902,988,3,2016-04-28 03:32:27+00:00,"b'@KellyZhou1124 @pv23818 @washingtonpost How is caretaking infrastructure? How is R&amp;D infrastructure? How is manufacturing infrastructure? How is job creation infrastructure?\nUntil you or them can answer that, it is not an infrastructure bill!'",2
