,id,reply_to_id,coordinates,place,retweet_count,favorite_count,lang,source,is_quote_status,user_id,created_at,screen_name,user_loc,user_description,verified,followers_count,friends_count,favourites_count,statuses_count,listed_count,user_created_at,text,tweet category,2017 Pew Research Typology
1178,1390139691819667456,1.390139415222055e+18,,,0,0,en,Twitter for Android,False,22427758.0,5/6/2021 3:01,aghenis,"Berkeley, CA","Disability & climate change activist.

#Resist #GoJoe",False,2188,3834,107766,54623,51,3/2/2009 0:27,"b""@no1warr1or @AMorrell14 @donnavdavisrn2 @JaredLovering @megynkelly I like Joe because he's put together a team that seems to be able to make government work, like we've seen with the vaccine rollout. And he believes in government as a force for good, and supporting the economy. The whole infrastructure bill is investing in America.""",,-4.0
1179,1388532263294578688,1.3884251338707558e+18,,,0,0,en,Twitter for Android,False,1.35e+18,5/1/2021 16:34,agis_age,,Nobody in particular.,False,14,391,260,1067,0,1/7/2021 1:03,"b'@dogg_rut @thehill I got my vax, I got my stimmy, I even used a little bit of my stimmy to start a tiny stock portfolio on one of those apps, so I even have some reason to know and care that the markets doing pretty good!  Its frustrating how tough it is getting the infrastructure bill...'",,-4.0
1180,1388104527891550208,1.39e+18,,,0,0,en,Twitter for Android,False,17692037.0,4/30/2021 12:14,ajeeth,United States,"Researcher, Foodie, Avid sports lover. Go Bison, Skol Vikings.",False,65,152,1240,996,0,11/27/2008 22:44,b'@DemsRshit @ssgordon5 @ursula3069 @ssharmaUS People can already see the difference between a Twitter president and working president. We are turning the corner on covid. Economy rebounding because of stimulus package. Once infrastructure bill is passed and America is back to work no one will remember GOP or trump.',,-4.0
1181,1388961970313994240,1.3889218792101683e+18,,,0,0,en,Twitter for iPhone,False,1199392855.0,5/2/2021 21:01,ajr12100,"Dallas, TX",I’ll automate away your job and won’t feel bad about it.,False,20,44,3174,3053,1,2/20/2013 3:01,"b'@acrossthecurve @Chalkfood @DeficitOwls It removes money from circulation. Printing money on its own doesn\xe2\x80\x99t push it into supply but the fed isn\xe2\x80\x99t printing money for no reason, they\xe2\x80\x99re printing it to fund things like Biden\xe2\x80\x99s infrastructure bill or trump\xe2\x80\x99s covid relief Bill \nVAT is regressive on its own'",,2.0
1182,1389495259407683584,,,,40,0,en,Twitter for Android,True,73199399.0,5/4/2021 8:21,akhilnayak007,,where do I start?,False,653,1626,115982,129184,10,9/10/2009 19:33,b'RT @BMarchetich: Biden has so far broken numerous campaign promises - off the top of my head: on the refugee cap &amp; other immigration polici\xe2\x80\xa6',,-2.0
1183,1389257365363601408,,,,3,7,en,Twitter for iPhone,False,471547670.0,5/3/2021 16:35,alexplitsas,"Fairfield, CT",Pentagon & IC | Iraq & Afghanistan | American & Johns Hopkins | National Security Professional | Politico | Contributor @FDRLST | Beltway Survivor |,True,15092,7163,24398,18239,62,1/23/2012 0:36,"“JUST IN: Senate Minority Leader Mitch McConnell just told reporters that he does not expect any Republicans to support President Biden's sweeping $4 trillion infrastructure package, indicating GOP lawmakers are open to a roughly $600 billion bill.”
https://t.co/55WTWHT4BZ",,-0.5
1184,1389368304708562944,,,,52,0,en,Twitter for Android,False,131438470.0,2021-05-03 23:56:31+00:00,alienintraining,Earth,Not You,False,925,3867,23259,33816,184,2010-04-10 07:53:55+00:00,"b'RT @AP: Opening the door to a smaller infrastructure bill, Sen. Mitch McConnell, the top Republican in the Senate, says his party is willin\xe2\x80\xa6'",,1.8
1185,1388155260833763328,,,,748,0,en,Twitter for iPhone,False,8.81e+17,4/30/2021 15:36,allen_westray,"Illinois, USA",Mother of 4 daughters and a son that passed away at 34. Grandma of 8. Raised my children to treat All people with respect. Black Lives Matter! No DM please.,False,371,931,138143,114755,0,7/1/2017 22:21,"b'RT @TheRickyDavila: This morning, @MSNBC\xe2\x80\x99s Stephanie Ruhle destroyed GQP bigoted Gov Jim Justice over the anti-Trans bill banning Trans chi\xe2\x80\xa6'",,-2.0
1186,1389000961918709760,,,,349,0,en,Twitter for iPhone,False,1.09e+18,5/2/2021 23:36,almason49830803,NJ / PA,Political conservative agenda FB @Linda4Senate @HeatherZuma @BooneCoARGOP @FoxNewsBrasil1 @johnloudon @TPUSANews @PolandDaily @vanessaneumann,False,872,882,13507,19384,1,1/17/2019 21:55,b'RT @MsAvaArmstrong: The 2 Trillion dollar infrastructure bill only spends 5% on infrastructure.',,4.0
1187,1388250399354802176,,,,2123,0,en,Twitter for iPhone,False,2369609388.0,4/30/2021 21:54,almlie_rachel,"Des Moines, Iowa",🌊#Resistance🌊BidenHarris🌊        🌊#BlackLivesMatter🌊VOTE Blue🌊🌊Vote Out GQP🌊Wear A Mask🌊. 🌊Save the USPS🌊Save Social Security🌊NO LISTS!🌊,False,6681,7097,58187,107412,7,03/03/2014 1:10,b'RT @mmpadellan: Republicans are against:\n- The COVID Relief Bill\n- $15 minimum wage\n- Billionaires paying taxes\n- Infrastructure\n- Voting r\xe2\x80\xa6',,-4.0
1188,1387992000750882816,,,,2123,0,en,Twitter for Android,False,8.2e+17,4/30/2021 4:47,alphaomega7878,,,False,972,1289,18002,30148,2,1/14/2017 2:26,b'RT @mmpadellan: Republicans are against:\n- The COVID Relief Bill\n- $15 minimum wage\n- Billionaires paying taxes\n- Infrastructure\n- Voting r\xe2\x80\xa6',,-3.0
1189,1389563488926900224,1.389548520089301e+18,,,0,0,en,Twitter for Android,False,1.34e+18,5/4/2021 12:52,american_hulk_,,"Sorry in advance for triggering you.
(Suck/My/D*ck)",False,10,175,1489,433,0,12/16/2020 23:23,"b""@akaNichoIas @scrowder You're a moron. Only a small percentage of that ridiculous bill is allocated to actual infrastructure... It won't improve anything. Try doing some research, snowflake.""",,3.0
1190,1389348824888401920,,,,0,0,en,Twitter Web App,False,2525991972.0,2021-05-03 22:39:07+00:00,amreysphd,,,False,2,21,1,813,0,2014-05-26 22:39:59+00:00,b'Sen. Joe Manchin says Trump \xe2\x80\x98called me all the time.\xe2\x80\x99 Senator said he was ready \xe2\x80\x98to stay and fight\xe2\x80\x99 during Capitol riots https://t.co/TIiw1J70Fl via @Yahoo I hope you are for the people in WV - problems with HIV and narcotics need the infrastructure bill to pass',,0.2
1191,1389323115046621184,,,,44,0,en,Twitter Web App,False,1.32e+18,5/3/2021 20:56,amy_kach,,,False,618,1130,28761,20182,0,10/26/2020 0:53,b'RT @SenatorCardin: Clean water is not a partisan issue. Every resident in every community has a right to expect that the water coming from\xe2\x80\xa6',,-2.0
1192,1389336692822355968,,,,25,0,en,Twitter Web App,False,31310187.0,2021-05-03 21:50:54+00:00,amyharlib,New York City,60-something artist/performer/writer/polymath/politically progressive/culture vulture.,False,2185,5003,107400,387306,179,2009-04-15 02:23:37+00:00,"b'RT @crooksandliars: ""Children In Louisiana Are In Poverty,"" Wallace told Sen. Cassidy. #ChrisWallace #FoxNewsSunday #SenBillCassidy #Infras\xe2\x80\xa6'",-2.0,-1.5
1193,1389298732185923584,,,,0,0,en,Twitter for iPhone,True,1.26427e+18,2021-05-03 19:20:04+00:00,andycollins10,,Old hillbilly with lots of travels #resister Blue Dot in a red state!no scams! 🇺🇸🏈⚾️🏀⛳️🥊🥋🌈🌊🐾🐾🦜🦿No DMs unless I ask you to! #GoVols #GoMavs,False,289,552,14209,26269,0,2020-05-23 19:05:50+00:00,b'Republicans are claiming success on programs they opposed! Call them out! They will do the same with the infrastructure bill also! https://t.co/Ke7SNnpPKG',-1.0,-2.5
1194,1388187573328257024,,,,117,0,en,Twitter Web App,False,274574308.0,4/30/2021 17:44,andyshaffer1,"Orlando, FL","Give Peace A Chance
Live For Today",False,668,608,23380,30198,4,3/30/2011 15:20,"b""RT @RepFredKeller: President Biden's so-called \xe2\x80\x98infrastructure plan\xe2\x80\x99 is not infrastructure. Two months removed from the last multi-trillion\xe2\x80\xa6""",,3.0
1195,1388541548674048000,,,,392,0,en,Twitter for iPhone,False,274574308.0,5/1/2021 17:11,andyshaffer1,"Orlando, FL","Give Peace A Chance
Live For Today",False,668,608,23380,30198,4,3/30/2011 15:20,b'RT @SenTedCruz: The Real State of the Union: 80% of voters are concerned about wasteful spending in an \xe2\x80\x9cinfrastructure\xe2\x80\x9d bill. https://t.co/\xe2\x80\xa6',,4.0
1196,1388292800651821056,,,,280,0,en,Twitter for iPhone,False,13744242.0,5/1/2021 0:42,angela_n_hunt,Lotus Land,"Imperator Photographer, Filmmaker, Writer creating a set of medieval fortune-telling cards by way of the Wasteland. #TarotApocalyptica",False,987,516,221905,163012,104,2/20/2008 22:31,"b'RT @SenSchumer: This Senate will work with @POTUS to pass the #AmericanJobsPlan.\n\nA big, bold bill that will create jobs,\ninvest in infrast\xe2\x80\xa6'",,-2.0
1197,1388161186504585216,1.3881595452943442e+18,,,0,0,en,Twitter Web App,False,1169408178.0,4/30/2021 15:59,angelaronnette,"Kentucky, USA",BMI Nashville Songwriter,False,88,240,8984,10597,0,2/11/2013 16:49,"b'Lebron James is infrastructure.\nBill Gates is infrastructure.\nDr. Fauci is infrastructure.\n\xf0\x9f\xa4\x9a on the family Bible is infrastructure.\nRehearsing Lamentations before a speech is infrastructure.\nDementia is infrastructure.\nGood Morning, Sunday morning speeches are infrastructure.'",,2.0
1198,1389553129822330880,,,,202,0,en,Twitter Web App,False,1169408178.0,5/4/2021 12:10,angelaronnette,"Kentucky, USA",BMI Nashville Songwriter,False,89,240,8995,10618,0,2/11/2013 16:49,b'RT @RepDLesko: Biden has already signed a nearly $2 trillion so-called \xe2\x80\x9cCOVID-19 relief\xe2\x80\x9d bill. Now he\xe2\x80\x99s pushing a $2 trillion \xe2\x80\x9cinfrastructu\xe2\x80\xa6',,4.0
1199,1389751974891978752,,,,1,0,en,Twitter for iPhone,False,2931146480.0,5/5/2021 1:21,angelofmercy911,"Palm Springs, CA","Living under the desert 🌵 sun ☀️ and rescuer of all creatures great and small. 3 rescue pups.Schatzi to Mom. Nurse by day, jeweler by night. NO DM’s. #resist",False,1108,975,115125,96848,2,12/15/2014 13:35,"b""RT @EdwardW003: @bwd1970 @MeghanMcCain @Brianteta Moscow Mitch said yesterday as far as he's concerned Biden Infrastructure bill is DOA...\xe2\x80\xa6""",,-2.0
1200,1388615451769409536,,,,190,0,en,Twitter Web App,False,233526548.0,5/1/2021 22:04,angelscastle,"UK, London",Strategic Defense Analysis & Political Affairs Commentary.  #MAGA #TRUMP2020 #NASA #IFBAP.,False,2601,3924,36382,5189,21,1/3/2011 13:23,b'RT @RonnyJacksonTX: The Radical Left\xe2\x80\x99s infrastructure bill is nothing but a liberal wish list with a trillion-dollar price tag that does NO\xe2\x80\xa6',2.5,4.0
1201,1389220513030017024,,,,0,0,en,Twitter for Android,True,411128284.0,5/3/2021 14:09,angelspark197,The Chi,"Pro Choice & Adoption Advocate......yes you can be both, Electrician, #BidenHarris, #RESIST #BlueWave🌊 Pls, no DM's",False,1858,2053,66466,40125,3,11/13/2011 1:17,"b""@tedcruz Thanks for admitting the #ComplicitCorruptGOP looks the other way when corporate America is screwing over the American people with ur blessing. U and ur thieving swamp scum can go to hell! Pass the infrastructure bill now cuz u asshats don't have a leg to stand on! https://t.co/SIjTwTYayn""",,-4.0
1202,1389709073176797184,,,,306,0,en,Twitter for iPhone,False,132228217.0,5/4/2021 22:30,ann223323,,,False,818,4786,167600,30431,1,4/12/2010 17:04,b'RT @FogCityMidge: BREAKING: Democrats exploring forcing massive immigration reform into INFRASTRUCTURE bill. \xf0\x9f\x98\xae',,3.0
1203,1389348631610896384,,,,17,0,en,Twitter Web App,False,1.27995e+18,2021-05-03 22:38:21+00:00,ann_blumenthal,,Old enough to know better yet young enough to give a shit,False,717,369,102671,31675,5,2020-07-06 01:11:50+00:00,"b""RT @BtfsplkJ: @mkraju Which = $189B when the GOP accounting gimmick is removed. The GOP counter to Biden's $2.25T Infrastructure bill was\xe2\x80\xa6""",,-1.25
1204,1389044714712702976,,,,376,0,en,Twitter for iPhone,True,8.36e+17,5/3/2021 2:30,annecolburn3,"San Diego, CA","special education teacher, tennis player, tired of distant learning, Detroit girl",False,334,163,110901,73713,1,2/26/2017 4:08,"b'RT @atrupar: \xe2\x80\x9cIn your state of Louisiana, the rate of child poverty is 25% ... 42% of residents in Louisiana do not have access to child ca\xe2\x80\xa6'",,-2.0
1205,1389329125979079936,,,"Place(_api=None, id='f54a2170ff4b15f7', url='https://api.twitter.com/1.1/geo/id/f54a2170ff4b15f7.json', place_type='admin', name='Illinois', full_name='Illinois, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=None, type='Polygon', coordinates=[[[-91.51308, 36.970298], [-87.019935, 36.970298], [-87.019935, 42.508303], [-91.51308, 42.508303]]]), attributes={})",0,2,en,Twitter for iPhone,True,2271044760.0,2021-05-03 21:20:50+00:00,annie____13,"St Louis, MO",taylor swift enthusiast,False,513,385,9866,2956,2,2014-01-01 02:07:25+00:00,"b'ah yes, the party of the working class refusing to support an infrastructure bill unless it means raising taxes on the working class while keeping corporate taxes at its lowest in 50 years. Makes sense. https://t.co/mVjLxEHiUh'",-1.0,-2.5
1206,1389319228847709952,,,,143,0,en,Twitter Web App,False,1.30697e+18,2021-05-03 20:41:31+00:00,annieca24363123,,,False,1,92,141,1717,1,2020-09-18 14:45:51+00:00,"b'RT @Emma_Hurt: .@SenOssoff in Dalton today @QCELLS_NA, the largest solar panel manufacturer in the Western Hemisphere.\n\nCalls the infrastru\xe2\x80\xa6'",,0.5
1207,1389388684311543808,1.38931e+18,,,0,0,en,Twitter for Android,False,1.30643e+18,2021-05-04 01:17:30+00:00,annitra_johnson,,i care about other people,False,1,1,316,248,0,2020-09-17 03:28:22+00:00,b'@Sen_JoeManchin @SBAgov Joe Manchin the Republicans are not signing the infrastructure bill so you need to move on and work with the democrats',-1.0,-0.6666666666666666
1208,1389367089866153984,,,,4,0,en,Twitter for Android,False,8.3097e+17,2021-05-03 23:51:42+00:00,annmariechez,earth,"I like when people don't lie. I think most humans are all the same underneath, except Republicans. Not sure they're human. Twitter isn't for sissies.",False,1753,1480,91388,40787,6,2017-02-13 02:39:37+00:00,"b'RT @PuestoLoco: @realTuckFrumper WHEN will Joe Biden\xe2\x80\x99s @POTUS administration effectively be over?\n\nIn May, when Joe Manchin kills HR1/S1 vo\xe2\x80\xa6'",-1.0,-2.0
1209,1390070578338406400,1.3885387119949947e+18,,,0,2,en,Twitter Web App,False,25120714.0,5/5/2021 22:27,annstarrm,United States of America 🇺🇸,Grateful for #46!👏  🌊 Animals are the best people I know! 🌉☮️ I know some cool people too!🖖Yes it’s true! 😎SF/OakWarriors💜🏀,False,2513,4971,148654,48908,2,3/18/2009 18:15,"b'@LeaderMcConnell @RepAndyBarr @KentuckyDerby You must realize turtlehead that the millions of Americans without jobs would prefer the infrastructure bill to pass rather than going and gambling any money that they have away, do you get that?\nDear staffer or would you just pass this on to Mitch?'",,-2.0
1210,1390075664804503552,,,,181,0,en,Twitter for iPhone,False,7.88e+17,5/5/2021 22:47,antilleswest,,,False,150,499,48133,9216,0,10/16/2016 10:38,"b'RT @EpochTimesChina: #Texas is moving ahead with legislation aimed at keeping hostile countries, including #China, out of the state\xe2\x80\x99s criti\xe2\x80\xa6'",,4.0
1211,1390328715951943680,,,,0,0,en,Twitter Web App,True,836946007.0,5/6/2021 15:32,areck0001,"Ashland, KY","36 in Kentucky. I like outdoors & giveaways. 🌈🌈
18+
Compete to win. lgbt+  believer

NO FOLLOW BACK LISTS
NOT A RESISTER
Justice for fascist atrocities",False,12274,11499,52556,457480,642,9/21/2012 3:55,"b""Just yesterday in my local news, which covers a lot of West Virginia Senator Capito was touring flood damage in communities throughout the state. Is MM saying that he won't even support the Republican Senate Conference member Senator Capito's infrastructure bill?\nWhat's the point https://t.co/DSKfRGMe7z""",,-4.0
1212,1388591850169176064,,,,51,0,en,Twitter for Android,False,28822959.0,5/1/2021 20:31,areck12,"Shalimar, FL",,False,877,203,162342,149731,0,4/4/2009 16:33,b'RT @senrobportman: The \xe2\x80\x9cinfrastructure\xe2\x80\x9d spending bill President Biden laid out during his address this week only invests about 5% of his ma\xe2\x80\xa6',,3.5
1213,1388206083106242560,1.388203246720848e+18,,,0,0,en,Twitter Web App,False,25379461.0,4/30/2021 18:58,arizman2,VARIOUS,,False,143,194,2127,43267,34,3/19/2009 20:36,"b'@MotherJones KAMALA SAYS WE NEED TO FUND PUBLIC TRANSPORTATION BECAUSE THERE ARE NO FRESH VEGGIES.\n\nWHY NOT, AS PART OF THE INFRASTRUCTURE BILL, CONSTRUCT GROCERY STORES THAT SELL FRESH VEGETABLES?  SEEMS IT WOULD BE MORE COST EFFECTIVE'",,3.0
1214,1388207249022021632,1.3882049435097948e+18,,,0,0,en,Twitter Web App,False,25379461.0,4/30/2021 19:02,arizman2,VARIOUS,,False,143,194,2127,43267,34,3/19/2009 20:36,"b'@CBSNews KAMALA SAYS WE NEED TO FUND PUBLIC TRANSPORTATION BECAUSE THERE ARE NO FRESH VEGGIES.\n\nWHY NOT, AS PART OF THE INFRASTRUCTURE BILL, CONSTRUCT GROCERY STORES THAT SELL FRESH VEGETABLES?  SEEMS IT WOULD BE MORE COST EFFECTIVE'",,3.0
1215,1388210636472012800,1.3882098215859692e+18,,,0,0,en,Twitter Web App,False,25379461.0,4/30/2021 19:16,arizman2,VARIOUS,,False,143,194,2127,43267,34,3/19/2009 20:36,"b'@MSNBC @MichaelSteele @MSNBCDaily KAMALA SAYS WE NEED TO FUND PUBLIC TRANSPORTATION BECAUSE THERE ARE NO FRESH VEGGIES.\n\nWHY NOT, AS PART OF THE INFRASTRUCTURE BILL, CONSTRUCT GROCERY STORES THAT SELL FRESH VEGETABLES?  SEEMS IT WOULD BE MORE COST EFFECTIVE'",,3.0
1216,1390363781134434304,,,,26,0,en,Twitter Web App,False,1.27e+18,5/6/2021 17:52,armandodearmas3,,"I am an educator, an historian, a futurist, a political scientist, and a political atheist. Visit the Venus Project. Republicans r at the heart of our problems.",False,5562,6039,41159,37294,8,6/5/2020 0:36,b'RT @katherineOma: Biden wants to raise taxes to pay for his infrastructure bill and childcare package. He says \xe2\x80\x9cI am not willing to deficit\xe2\x80\xa6',,2.0
1217,1388586281089839104,,,,99,0,en,Twitter Web App,False,1.3e+18,5/1/2021 20:09,asbestostrumpet,,A plastic lass with Mattell stamped on her ass. Not part of the fictional deep state. Hell~ I can't even bend my legs. I don't eat crayons or erasers. #Resist,False,408,497,17580,10898,3,8/22/2020 1:05,"b'RT @nytimes: ""Through his Covid relief bill and infrastructure proposals, Mr. Biden is striving to prove that government can craft policies\xe2\x80\xa6'",,2.0
1218,1388174634999336960,1.39e+18,,,0,0,en,Twitter for iPhone,False,410974602.0,4/30/2021 16:53,atlpackfan2,,"Conservative, pro-life, husband, father, tennis player, cyclist, woodworker, and die hard Packer fan.",False,37,224,2021,1873,0,11/12/2011 20:41,"@TeamPelosi @JoeBiden How much more can the @Democrats tax and spend?  How many trillions are needed to buy more votes?  An infrastructure bill that spends a fraction of the money on truly infrastructure projects, multiple COVID relief bills wasting tax dollars for Nancy’s special interests.",2.0,4.0
1219,1388824558690516992,,,,5598,0,en,Twitter for iPhone,False,124030820.0,5/2/2021 11:55,audparis,"California, USA",Animal Lover. Democrat. Entrepreneur. Wear a Mask and Get Vaccinated #WeJustDid #JusticeForAll #Resist #NoUnityWithoutAccountability #FactsMatter 💙🇺🇸❤️,False,9557,10512,134315,53784,9,3/18/2010 1:17,"b'RT @MaureennKelly: So when Tennessee senators vote against the infrastructure bill, this pic should be posted across from their homes: \nPie\xe2\x80\xa6'",-1.0,-4.0
1220,1389890379323949056,,,,1,0,en,Twitter for Android,False,9.55e+17,5/5/2021 10:31,awesomness33,United States,"What  about us? Super Straight..rooted in Biology, Science and Fact. Back the Blue.🙏I Believe! 💕President TRUMP. 👔🇺🇸USA.",False,4165,4764,15538,96617,0,1/22/2018 15:01,b'RT @William_The_86: mr b i d e n should be on the $300 bill-To remind everyone what $20 is going to be worth after he forces another RACIAL\xe2\x80\xa6',,1.0
1221,1389349672226070528,,,,59,0,en,Twitter for Android,False,864905983.0,2021-05-03 22:42:29+00:00,axman643,into an alternate reality,"Lies have to be kept track of, the truth keeps track of itself. I would follow back more but Twitter won't let me. #Bunkerbitch #Resistance #Facehaver",False,2631,4989,235700,260111,5,2012-10-06 15:58:18+00:00,"b'RT @marwilliamson: 1/ McConnell says he\xe2\x80\x99s open to an infrastructure bill that both sides agree on, but he\xe2\x80\x99s not open to any change to the 2\xe2\x80\xa6'",,1.3333333333333333
1222,1389285389274255360,,,,201,0,en,Twitter for iPhone,False,2544331459.0,2021-05-03 18:27:03+00:00,azfcrs,Arizona,"We’re fighting for the next generation | @CRNC in the Grand Canyon State | RTs, mentions, faves ≠ endorsements. 🐘",False,1922,501,2033,5449,19,2014-06-03 21:16:47+00:00,b'RT @RepDLesko: Biden has already signed a nearly $2 trillion so-called \xe2\x80\x9cCOVID-19 relief\xe2\x80\x9d bill. Now he\xe2\x80\x99s pushing a $2 trillion \xe2\x80\x9cinfrastructu\xe2\x80\xa6',,2.75
1223,1389234625747116032,,,,52,0,en,Twitter for iPhone,False,3357427702.0,5/3/2021 15:05,b1e56df9ce6549f,usa,"human being, person, individual, coen bros. character yet discovered, survivor, believer in Creator, Love at its best n worst, wonderer good at living irony",False,5030,5521,544165,835465,494,7/3/2015 20:03,"b'RT @sahilkapur: In Louisville, Mitch McConnell goes after Biden\'s infrastructure plan: ""The new administration wants to undo"" the Republica\xe2\x80\xa6'",,4.0
1224,1388629886701645824,,,,190,0,en,Twitter for iPhone,False,1.36e+18,5/1/2021 23:02,babs43486221,,"kittehs rule!!!!!!!! my religious and political beliefs are my own, so are yours! 👍 I’m following many periscope refugees 👋🏻",False,54,247,11417,5657,0,2/18/2021 3:35,b'RT @RonnyJacksonTX: The Radical Left\xe2\x80\x99s infrastructure bill is nothing but a liberal wish list with a trillion-dollar price tag that does NO\xe2\x80\xa6',,3.0
1225,1388660989873242112,,,,13,0,en,Twitter for iPad,False,876303480.0,5/2/2021 1:05,baerhealth,,,False,124,242,80567,72049,2,10/12/2012 19:55,"b'RT @NRDC: MAJOR WIN \xf0\x9f\x8e\x8a The Senate just took a critical step in providing everyone in this country with access to clean, safe, and affordable\xe2\x80\xa6'",,0.0
1226,1388941768226480128,,,,83,0,en,Twitter for iPhone,True,1.35e+18,5/2/2021 19:41,bag_char,Beautiful Florida,"Concerned Citizen, USA, Always “Awoman” for Trump! We are moving closer towards an authoritarian dictatorship. Do not let the woke mob win.",False,259,381,26813,21331,0,1/12/2021 10:07,b'RT @mattdizwhitlock: \xe2\x80\x9cVote for my giant \xe2\x80\x98infrastructure\xe2\x80\x99 bill or we\xe2\x80\x99ll do it without you through reconciliation\xe2\x80\x9d is about as \xe2\x80\x9cmy way or the\xe2\x80\xa6',,4.0
1227,1389963798996529152,,,,38,0,en,Twitter for iPhone,False,333717758.0,5/5/2021 15:22,bannecke,"Palm Bay, FL","Living in a fantasy world where I can make a difference ;) Live, love, laugh, share a smile - it's contagious.",False,240,1088,29321,40988,5,7/11/2011 23:54,b'RT @PamKeithFL: Dear @lisamurkowski @MittRomney \n\nMcConnell has announced that he is forbidding you from supporting the infrastructure bill\xe2\x80\xa6',,-4.0
1228,1388236811244343296,,,,80,0,en,Twitter for iPhone,False,45684134.0,4/30/2021 21:00,bastiongray,Bishop Tejas,"He/him I'm the coolest guy I've ever been. Thanks to years of fantasy novels, nintendo products, and cable tv. Also I'm hilarious and humble! $bastiongray",False,1050,3356,373069,329154,8,6/8/2009 22:03,"b'RT @SenWhitehouse: This was great, but \xe2\x80\x98Aqueduct Caucus\xe2\x80\x99 of the Senate needs to understand that infrastructure in the 21st Century isn\xe2\x80\x99t li\xe2\x80\xa6'",,-4.0
1229,1389328474398010112,1.38931e+18,,,0,18,en,Twitter Web App,False,34549176.0,2021-05-03 21:18:15+00:00,baumusc,"Venice, CA","Entrepreneur, Business Owner, Investor",False,73,485,1311,2087,0,2009-04-23 06:02:19+00:00,"b""@GoatyMcTroll @Timcast Cutting taxes doesn't cause debt, over spending does. We pulled in record revenue in 2019. We have a spending problem. Rebuilding infrastructure would be great, unfortunately the vast majority, upwards of 90% of the last $2 trillion bill doesn't address infrastructure rebuilding.""",2.0,3.25
1230,1388602625428447232,,,,190,0,en,Twitter for iPhone,False,278173681.0,5/1/2021 21:13,bde_1960,Ohio,"Retired, Happily Married, Christian, Animal Lover, Follow Back Patriots ***NO DMs***",False,4532,4178,317257,104965,0,4/6/2011 19:15,b'RT @RonnyJacksonTX: The Radical Left\xe2\x80\x99s infrastructure bill is nothing but a liberal wish list with a trillion-dollar price tag that does NO\xe2\x80\xa6',,4.0
1231,1389227845185011712,,,,52,0,en,Twitter for Android,False,2930439788.0,5/3/2021 14:38,be4727f52ece4ae,,,False,686,883,160947,27363,0,12/15/2014 3:31,"b'RT @sahilkapur: In Louisville, Mitch McConnell goes after Biden\'s infrastructure plan: ""The new administration wants to undo"" the Republica\xe2\x80\xa6'",,-4.0
1232,1389284978802905088,,,,202,0,en,Twitter for iPhone,False,3927969813.0,5/3/2021 18:25,becgop,,Conservative Christian,False,275,438,77067,93511,3,10/11/2015 13:24,b'RT @RepDLesko: Biden has already signed a nearly $2 trillion so-called \xe2\x80\x9cCOVID-19 relief\xe2\x80\x9d bill. Now he\xe2\x80\x99s pushing a $2 trillion \xe2\x80\x9cinfrastructu\xe2\x80\xa6',,3.0
1233,1389326466622449920,,,"Place(_api=None, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=None, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",1,0,en,Twitter for Android,False,77386997.0,2021-05-03 21:10:16+00:00,becurtwithit,"West Hollywood, CA","Creating a new LGBTQ Radio Station, Daily Would Radio, coming soon. Check out our kickstarter. @dailywould",False,2006,4964,61257,44932,35,2009-09-26 03:34:41+00:00,"b""I think the #whitehouse needs to go to West Virginia, Kentucky, all these places where there are GOP senators and drum up support on the infrastructure bill, let's go ppl""",-1.0,-3.25
1234,1388613633136107520,,,,12,0,en,Twitter for Android,False,44175599.0,5/1/2021 21:57,beeinchicago,Chicago,,False,177,958,26985,111896,25,6/2/2009 18:34,"b'RT @Forbes: INFRASTRUCTURE: Senate Majority Leader Chuck Schumer this week praised President Biden\'s infrastructure bill:\n\n""Human infrastru\xe2\x80\xa6'",,0.0
1235,1389369336595456000,,,,1,0,en,Twitter for iPhone,False,1.36238e+18,2021-05-04 00:00:37+00:00,bekindandrewine,,"Loves dogs, cooking, baking and hiking",False,18,34,5098,888,0,2021-02-18 12:48:14+00:00,b'RT @lm222: @AP It is so very unfortunate @SenSchumer @SpeakerPelosi and @POTUS will be able to act without @GOP support. @LeaderMcConnell i\xe2\x80\xa6',,2.7142857142857144
1236,1389325299964420096,,,,44,0,en,Twitter for Android,False,29917096.0,2021-05-03 21:05:38+00:00,bellesapepper37,"Earth, right?","©Tweets 21+ Married 🐇🐉57  Fllw/RTs ≠ endrsmnt, akandi gyidigaat💚That which yields is not always weak- Phedre #moviethots #BidenHarris Enrolled Ts'msyen INFJ",False,5403,5923,842792,809189,428,2009-04-09 04:08:33+00:00,b'RT @SenatorCardin: Clean water is not a partisan issue. Every resident in every community has a right to expect that the water coming from\xe2\x80\xa6',,-3.0
